상가업소번호	상호명	지점명	상권업종대분류코드	상권업종대분류명	상권업종중분류코드	상권업종중분류명	상권업종소분류코드	상권업종소분류명	표준산업분류코드	표준산업분류명	시도코드	시도명	시군구코드	시군구명	행정동코드	행정동명	법정동코드	법정동명	지번코드	대지구분코드	대지구분명	지번본번지	지번부번지	지번주소	도로명코드	도로명	건물본번지	건물부번지	건물관리번호	건물명	도로명주소	구우편번호	신우편번호	동정보	층정보	호정보	경도	위도
23413578	이디야커피		Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11305	강북구	1130555500	송천동	1130510100	미아동	1130510100108600000	1	대지	860	76	서울특별시 강북구 미아동 860-76	113053005042	서울특별시 강북구 솔샘로	257		1130510100108600000000000		서울특별시 강북구 솔샘로 257	142100	1178				127.021489538	37.6195316619
23494572	이디야커피	구일역점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11530	구로구	1153052000	구로1동	1153010200	구로동	1153010200106420000	1	대지	642	108	서울특별시 구로구 구로동 642-108	115303116006	서울특별시 구로구 구일로	110		1153010200106420000000000	해원리버파크	서울특별시 구로구 구일로 110	152050	8324		1		126.8719969505	37.4950618712
20668797	이디야커피	고덕점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11740	강동구	1174054000	명일2동	1174010100	명일동	1174010100100470000	1	대지	47	4	서울특별시 강동구 명일동 47-4	117404172097	서울특별시 강동구 동남로75길	19		1174010100100470000000000	명일빌딩	서울특별시 강동구 동남로75길 19	134070	5269		1		127.1551598436	37.5541209722
20007099	이디야커피	미아역점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11305	강북구	1130553500	미아동	1130510100	미아동	1130510100102070000	1	대지	207	3	서울특별시 강북구 미아동 207-3	113053005039	서울특별시 강북구 도봉로	207		1130510100102070000000000		서울특별시 강북구 도봉로 207	142810	1125		1		127.0254579932	37.6270521154
12437963	이디야커피	용산효창점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11170	용산구	1117058000	효창동	1117011900	효창동	1117011900100050000	1	대지	5	80	서울특별시 용산구 효창동 5-80	111704106548	서울특별시 용산구 효창원로66길	2		1117011900100050000000000		서울특별시 용산구 효창원로66길 2	140896	4317				126.9621761719	37.540553471
23444784	이디야커피	삼전역점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11710	송파구	1171061000	삼전동	1171010600	삼전동	1171010600101330000	1	대지	133	6	서울특별시 송파구 삼전동 133-6	117103123006	서울특별시 송파구 백제고분로	263		1171010600101330000000000		서울특별시 송파구 백제고분로 263	138840	5603		1		127.0957840786	37.5027715719
12423822	이디야커피	청계산입구역점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11650	서초구	1165066000	내곡동	1165011100	신원동	1165011100102710000	1	대지	271	23	서울특별시 서초구 신원동 271-23	116503000031	서울특별시 서초구 청계산로	189		1165011100102710000000000		서울특별시 서초구 청계산로 189	137180	6802		5		127.0553360361	37.4482472349
22513559	이디야커피	어린이대공원역점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11215	광진구	1121571000	화양동	1121510700	화양동	1121510700101110000	1	대지	111	5	서울특별시 광진구 화양동 111-5	112153005024	서울특별시 광진구 광나루로	380		1121510700101110000000000		서울특별시 광진구 광나루로 380	143915	5009		1		127.0718621724	37.547611713
12329867	이디야커피		Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11500	강서구	1150061500	우장산동	1150010300	화곡동	1150010300100840000	1	대지	84	4	서울특별시 강서구 화곡동 84-4	115003115010	서울특별시 강서구 우현로	15		1150010300100840000000000		서울특별시 강서구 우현로 15	157870	7695		1		126.8436113551	37.5471557252
15963740	이디야커피	신림남부초교점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11620	관악구	1162068500	신사동	1162010200	신림동	1162010200104650000	1	대지	465	32	서울특별시 관악구 신림동 465-32	116202000003	서울특별시 관악구 남부순환로	1541		1162010200104650000000000		서울특별시 관악구 남부순환로 1541	151893	8763		1		126.9217310784	37.4833711551
20431082	이디야커피	녹번동점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11380	은평구	1138051000	녹번동	1138010200	녹번동	1138010200101310000	1	대지	131	158	서울특별시 은평구 녹번동 131-158	113803100020	서울특별시 은평구 진흥로	156		1138010200101310000000000	신명빌딩	서울특별시 은평구 진흥로 156	122832	3375		1		126.9269572957	37.6087264624
19985458	이디야커피	신당점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11140	중구	1114061500	신당동	1114016200	신당동	1114016200102410000	1	대지	241	5	서울특별시 중구 신당동 241-5	111404103055	서울특별시 중구 다산로35길	11		1114016200102410000000000		서울특별시 중구 다산로35길 11	100823	4611		1		127.0148310709	37.5635306643
15997142	이디야커피	목3동점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11470	양천구	1147053000	목3동	1147010200	목동	1147010200109560000	1	대지	956		서울특별시 양천구 목동 956	114703114007	서울특별시 양천구 목동중앙북로	38		1147010200109560000000000	롯데캐슬위너아파트	서울특별시 양천구 목동중앙북로 38	158758	7949		1		126.8667648523	37.5479118277
15966431	이디야커피	송파잠실점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11710	송파구	1171065000	잠실본동	1171010100	잠실동	1171010100102520000	1	대지	252	11	서울특별시 송파구 잠실동 252-11	117103123007	서울특별시 송파구 삼전로	95		1171010100102520000000000	태성빌딩	서울특별시 송파구 삼전로 95	138864	5566		1		127.0899077782	37.5070244935
23710055	이디야커피	신월7동점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11470	양천구	1147061100	신월7동	1147010300	신월동	1147010300109320000	1	대지	932	1	서울특별시 양천구 신월동 932-1	114703114013	서울특별시 양천구 지양로	79		1147010300109320000000000		서울특별시 양천구 지양로 79	158090	8037		1		126.8329746651	37.5224167797
25848597	이디야커피	대방역점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11590	동작구	1159066000	대방동	1159010800	대방동	1159010800103390000	1	대지	339	15	서울특별시 동작구 대방동 339-15	115903119011	서울특별시 동작구 노량진로	22		1159010800103390000000000	경방빌딩	서울특별시 동작구 노량진로 22	156808	6938		1		126.9281387075	37.5128847164
11798731	이디야커피	서울교대점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11650	서초구	1165053000	서초3동	1165010800	서초동	1165010800115770000	1	대지	1577	12	서울특별시 서초구 서초동 1577-12	116503121024	서울특별시 서초구 서초중앙로	91		1165010800115770000000000	서울주유소	서울특별시 서초구 서초중앙로 91	137070	6650				127.0140580905	37.4898543674
11797853	이디야커피	마장동점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11200	성동구	1120054000	마장동	1120010500	마장동	1120010500104780000	1	대지	478	37	서울특별시 성동구 마장동 478-37	112003005030	서울특별시 성동구 고산자로	339	1	1120010500104780000000000		서울특별시 성동구 고산자로 339-1	133812	4704		1		127.037330076	37.569960513
23383456	이디야커피	우림시장점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11260	중랑구	1126066000	망우3동	1126010500	망우동	1126010500104580000	1	대지	458	3	서울특별시 중랑구 망우동 458-3	112603106002	서울특별시 중랑구 봉우재로	240		1126010500104580000000000		서울특별시 중랑구 봉우재로 240	131230	2173		1		127.0993537737	37.5953008772
12665636	이디야커피	여의도역점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11560	영등포구	1156054000	여의동	1156011000	여의도동	1156011000100370000	1	대지	37		서울특별시 영등포구 여의도동 37	115602118002	서울특별시 영등포구 의사당대로	110		1156011000100370000000000	아일렉스	서울특별시 영등포구 의사당대로 110	150795	7322				126.9239726751	37.5210012916
16657794	이디야커피	북촌마을점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11110	종로구	1111054000	삼청동	1111014300	화동	1111014300101380000	1	대지	138	6	서울특별시 종로구 화동 138-6	111104100112	서울특별시 종로구 북촌로5길	39		1111014300101380000000000		서울특별시 종로구 북촌로5길 39	110230	3061		2		126.982707837	37.5793057768
16657811	이디야커피	공덕롯데캐슬	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11440	마포구	1144055500	아현동	1144010200	공덕동	1144010200104670000	1	대지	467		서울특별시 마포구 공덕동 467	114402113001	서울특별시 마포구 마포대로	109		1144010200104670000000000	롯데캐슬프레지던트	서울특별시 마포구 마포대로 109	121916	4146		1		126.9508645533	37.5451119043
16644156	이디야커피	길음중앙점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11290	성북구	1129068500	길음2동	1129013400	길음동	1129013400100250000	1	대지	25	7	서울특별시 성북구 길음동 25-7	112903005039	서울특별시 성북구 도봉로	11		1129013400100250000000000	삼주빌딩	서울특별시 성북구 도봉로 11	136800	2729		1		127.029856813	37.6102389673
25723342	이디야커피	별관	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11680	강남구	1168064000	역삼1동	1168010100	역삼동	1168010100106820000	1	대지	682	20	서울특별시 강남구 역삼동 682-20	116803122006	서울특별시 강남구 선릉로	577		1168010100106820000000000	조선내화빌딩	서울특별시 강남구 선릉로 577	135080	6143		12		127.0435764976	37.5099022376
16724331	이디야커피	한티역점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11680	강남구	1168063000	대치4동	1168010600	대치동	1168010600109390000	1	대지	939	18	서울특별시 강남구 대치동 939-18	116804166240	서울특별시 강남구 도곡로69길	8		1168010600109390000000000		서울특별시 강남구 도곡로69길 8	135998	6208				127.0561014691	37.4979378469
16580207	이디야커피	중화동점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11260	중랑구	1126061000	중화2동	1126010300	중화동	1126010300103010000	1	대지	301	1	서울특별시 중랑구 중화동 301-1	112604118089	서울특별시 중랑구 동일로129길	1		1126010300103010000000000		서울특별시 중랑구 동일로129길 1	131880	2103				127.0795205062	37.5993737618
16606551	이디야커피	방이초교점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11710	송파구	1171056100	방이1동	1171011100	방이동	1171011100101670000	1	대지	167	1	서울특별시 송파구 방이동 167-1	117103123001	서울특별시 송파구 가락로	280		1171011100101670000000000		서울특별시 송파구 가락로 280	138833	5636				127.1199836961	37.5127398408
16594802	이디야커피	당산버드나루점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11560	영등포구	1156053500	영등포동	1156010800	영등포동7가	1156010800100940000	1	대지	94	50	서울특별시 영등포구 영등포동7가 94-50	115603118010	서울특별시 영등포구 버드나루로	87		1156010800100940000000000		서울특별시 영등포구 버드나루로 87	150030	7229		11		126.908707552	37.5259611272
16594800	이디야커피	까치산로점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11500	강서구	1150059100	화곡6동	1150010300	화곡동	1150010300111670000	1	대지	1167		서울특별시 강서구 화곡동 1167	115003115003	서울특별시 강서구 까치산로	182		1150010300111280000000000	DK182	서울특별시 강서구 까치산로 182	157016	7655		6		126.8538718648	37.5533017091
16594799	이디야커피	동대문구청점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11230	동대문구	1123053600	용신동	1123010200	용두동	1123010200100390000	1	대지	39	809	서울특별시 동대문구 용두동 39-809	112302000008	서울특별시 동대문구 천호대로	153	1	1123010200100390000000000		서울특별시 동대문구 천호대로 153-1	130817	2564		3		127.040622715	37.5736095182
16599541	이디야커피	성수중앙점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11200	성동구	1120069000	성수2가3동	1120011500	성수동2가	1120011500103150000	1	대지	315	74	서울특별시 성동구 성수동2가 315-74	112004109366	서울특별시 성동구 성수일로6길	47		1120011500103150000000000	현성빌딩	서울특별시 성동구 성수일로6길 47	133835	4782				127.0552231367	37.5442900348
16599509	이디야커피	신길아이파크점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11560	영등포구	1156067000	신길5동	1156013200	신길동	1156013200103420000	1	대지	342	135	서울특별시 영등포구 신길동 342-135	115603116010	서울특별시 영등포구 도림로	280		1156013200103420000000000		서울특별시 영등포구 도림로 280	150841	7397				126.9042021794	37.502933787
16594214	이디야커피	합정역사거리점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11440	마포구	1144068000	합정동	1144012200	합정동	1144012200103640000	1	대지	364	27	서울특별시 마포구 합정동 364-27	114404139083	서울특별시 마포구 독막로2길	5		1144012200103640000000000		서울특별시 마포구 독막로2길 5	121884	4072				126.914878538	37.5482466725
16595974	이디야커피	아현역점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11410	서대문구	1141055500	북아현동	1141011000	북아현동	1141011000110150000	1	대지	1015		서울특별시 서대문구 북아현동 1015	114104136219	서울특별시 서대문구 신촌로35길	10		1141011000101360000000000	E편한세상신촌4단지	서울특별시 서대문구 신촌로35길 10	120190	3772				126.955950688	37.5585374592
16596035	이디야커피	용산원효점	Q	음식	Q12	커피점/카페	Q12A01	커피전문점/카페/다방	I56220	비알콜 음료점업	11	서울특별시	11170	용산구	1117057000	원효로2동	1117011800	원효로4가	1117011800101180000	1	대지	118	1	서울특별시 용산구 원효로4가 118-1	111703102007	서울특별시 용산구 원효로	70		1117011800101180000000000	신정빌딩	서울특별시 용산구 원효로 70	140850	4365		6		126.9516296679	37.532495079
