연번,시도,시군구,읍면동,우편번호,주    소,
2998,경북,구미시,인동동주민센터,39434,경상북도 구미시 인동15길 42,
2999,경북,구미시,진미동주민센터,39397,경상북도 구미시 이계북로 149,
3000,경북,구미시,양포동주민센터,39184,경상북도 구미시 산호대로35길 6,
3001,경북,영주시,풍기읍행정복지센터,36030,경상북도 영주시 풍기읍 남원로 80,
3002,경북,영주시,이산면행정복지센터,36170,경상북도 영주시 이산면 이산로 201,
3003,경북,영주시,평은면행정복지센터,36174,경상북도 영주시 평은면 신평로 29,
3004,경북,영주시,문수면행정복지센터,36171,경상북도 영주시 문수면 문수로1363번길 35,
3005,경북,영주시,장수면행정복지센터,36145,경상북도 영주시 장수면 장수로 50,
3006,경북,영주시,안정면행정복지센터,36050,경상북도 영주시 안정면 신재로 537,
3007,경북,영주시,봉현면행정복지센터,36044,경상북도 영주시 봉현면 오현로 27,
3008,경북,영주시,순흥면행정복지센터,36016,경상북도 영주시 순흥면 순흥로 67 ,
3009,경북,영주시,단산면행정복지센터,36008,경상북도 영주시 단산면 옥대로 36 ,
3010,경북,영주시,부석면행정복지센터,36004,경상북도 영주시 부석면 부석로 49,
3011,경북,영주시,상망동행정복지센터,36068,경상북도 영주시 광복로 87 ,
3012,경북,영주시,하망동행정복지센터,36089,경상북도 영주시 영주로280번길 21 ,
3013,경북,영주시,영주1동행정복지센터,36073,경상북도 영주시 광복로 47 ,
3014,경북,영주시,영주2동행정복지센터,36099,경상북도 영주시 선비로181번길 10 ,
3015,경북,영주시,휴천1동행정복지센터,36162,경상북도 영주시 남간로 18 ,
3016,경북,영주시,휴천2동행정복지센터,36118,경상북도 영주시 대학로 22 ,
3017,경북,영주시,휴천3동행정복지센터,36150,경상북도 영주시 구성로273번길 30 ,
3018,경북,영주시,가흥1동행정복지센터,36137,경상북도 영주시 대동로13번길 9,
3019,경북,영주시,가흥2동행정복지센터,36057,경상북도 영주시 가흥로 357 ,
3020,경북,영천시,금호읍행정복지센터,38877,경상북도 영천시 금호읍 금호로 153 ,
3021,경북,영천시,청통면행정복지센터,38869,경상북도 영천시 청통면 금송로 978 ,
3022,경북,영천시,신녕면행정복지센터,38803,경상북도 영천시 신녕면 화성중앙길 30 ,
3023,경북,영천시,화산면행정복지센터,38807,경상북도 영천시 화산면 연지길 16 ,
3024,경북,영천시,화북면행정복지센터,38813,경상북도 영천시 화북면 화북길 93 ,
3025,경북,영천시,화남면행정복지센터,38810,경상북도 영천시 화남면 신화로 1197 ,
3026,경북,영천시,자양면행정복지센터,38814,경상북도 영천시 자양면 포은로 1631 ,
3027,경북,영천시,임고면행정복지센터,38817,경상북도 영천시 임고면 포은로 491 ,
3028,경북,영천시,고경면행정복지센터,38901,경상북도 영천시 고경면 호국로 1065-25 ,
3029,경북,영천시,북안면행정복지센터,38907,경상북도 영천시 북안면 운북로 1995 ,
3030,경북,영천시,대창면행정복지센터,38911,경상북도 영천시 대창면 금박로 1057-7,
3031,경북,영천시,동부동행정복지센터,38858,경상북도 영천시 상록4길 63(야사동) ,
3032,경북,영천시,중앙동행정복지센터,38838,경상북도 영천시 천문로 402-4(문내동),
3033,경북,영천시,서부동행정복지센터,38839,경상북도 영천시 장수로 19(화룡동) ,
3034,경북,영천시,완산동행정복지센터,38894,경상북도 영천시 완산2길 9(완산동),
3035,경북,영천시,남부동행정복지센터,38896,경상북도 영천시 쇠늘안길 5(도동),
3036,경북,상주시 ,함창읍행정복지센터,37115,경상북도 상주시 함창읍 함창중앙로 135    ,
3037,경북,상주시 ,사벌국면행정복지센터,37127,경상북도 상주시 사벌국면 덕담1길 39,
3038,경북,상주시 ,중동면행정복지센터,37245,경상북도 상주시 중동면 공산로 9,
3039,경북,상주시 ,낙동면행정복지센터,37249,경상북도 상주시 낙동면 상촌1길 29,
3040,경북,상주시 ,청리면행정복지센터,37255,경상북도 상주시 청리면 원장1길 12,
3041,경북,상주시 ,공성면행정복지센터,37267,경상북도 상주시 공성면 공성중앙로 67,
3042,경북,상주시 ,외남면행정복지센터,37259,경상북도 상주시 외남면 석단로 932,
3043,경북,상주시 ,내서면행정복지센터,37150,경상북도 상주시 내서면 신촌2길 8,
3044,경북,상주시 ,모동면행정복지센터,37271,경상북도 상주시 모동면 용호3길 5,
3045,경북,상주시 ,모서면행정복지센터,37275,경상북도 상주시 모서면 중화로 901,
3046,경북,상주시 ,화동면행정복지센터,37146,경상북도 상주시 화동면 이소1길 42-5,
3047,경북,상주시 ,화서면행정복지센터,37139,경상북도 상주시 화서면 화령로 45,
3048,경북,상주시 ,화북면행정복지센터,37102,경상북도 상주시 화북면 문장로 1739,
3049,경북,상주시 ,외서면행정복지센터,37136,경상북도 상주시 외서면 가곡1길 2,
3050,경북,상주시 ,은척면행정복지센터,37104,경상북도 상주시 은척면 봉중2길 2,
3051,경북,상주시 ,공검면행정복지센터,37132,경상북도 상주시 공검면 비재로 1308,
3052,경북,상주시 ,이안면행정복지센터,37107,경상북도 상주시 이안면 양범안룡길 46,
3053,경북,상주시 ,화남면행정복지센터,37137,경상북도 상주시 화남면 평온동관로 3,
3054,경북,상주시 ,남원동행정복지센터,37200,경상북도 상주시 중앙로 132,
3055,경북,상주시 ,북문동행정복지센터,37160,경상북도 상주시 북천로 63,
3056,경북,상주시 ,계림동행정복지센터,37176,경상북도 상주시 냉림1길 50,
3057,경북,상주시 ,동문동행정복지센터,37233,경상북도 상주시 복룡2길 23,
3058,경북,상주시 ,동성동행정복지센터,37232,경상북도 상주시 성동새싹길 42,
3059,경북,상주시 ,신흥동행정복지센터,37218,경상북도 상주시 상산로 141,
3060,경북,문경시,문경읍 행정복지센터,36916,경상북도 문경시 문경읍 청운로 55,
3061,경북,문경시,가은읍 행정복지센터,36996,경상북도 문경시 가은읍 가은로 123,
3062,경북,문경시,영순면 행정복지센터,36942,경상북도 문경시 영순면 산남로 23,
3063,경북,문경시,산양면 행정복지센터,36935,경상북도 문경시 산양면 불암2길 8-5,
3064,경북,문경시,호계면 행정복지센터,36929,경상북도 문경시 호계면 막곡장터길 11,
3065,경북,문경시,산북면 행정복지센터,36910,경상북도 문경시 산북면 금천로 586,
3066,경북,문경시,동로면 행정복지센터,36902,경상북도 문경시 동로면 벌재장터길 8-7,
3067,경북,문경시,마성면 행정복지센터,36924,경상북도 문경시 마성면 은성로 1661,
3068,경북,문경시,농암면 행정복지센터,37000,경상북도 문경시 농암면 농암길 50,
3069,경북,문경시,점촌1동 행정복지센터,36969,경상북도 문경시 점촌로 54-3,
3070,경북,문경시,점촌2동 행정복지센터,36949,경상북도 문경시 중앙로 50,
3071,경북,문경시,점촌3동 행정복지센터,36962,경상북도 문경시 신흥로 254,
3072,경북,문경시,점촌4동 행정복지센터,36991,경상북도 문경시 공평로 71,
3073,경북,문경시,점촌5동 행정복지센터,36978,경상북도 문경시 매봉로 65,
3074,경북,경산시,하양읍 행정복지센터,38431,경상븍도 경산시 하양읍 문화로 36 ,
3075,경북,경산시,진량읍 행정복지센터,38487,경상븍도 경산시 진량읍 다문로 50 ,
3076,경북,경산시,와촌면 행정복지센터,38412,경상븍도 경산시 와촌면 금송로 416 ,
3077,경북,경산시,자인면 행정복지센터,38555,경상븍도 경산시 자인면 일연로 82 ,
3078,경북,경산시,용성면 행정복지센터,38561,경상븍도 경산시 용성면 원효로 1423 ,
3079,경북,경산시,남산면 행정복지센터,38572,경상븍도 경산시 남산면 하남로 323 ,
3080,경북,경산시,압량읍 행정복지센터,38509,경상븍도 경산시 압량면 부적길 35 ,
3081,경북,경산시,남천면 행정복지센터,38695,경상븍도 경산시 남천면 남천로 465 ,
3082,경북,경산시,중앙동 행정복지센터,38634,경상븍도 경산시 경안로30길 18 ,
3083,경북,경산시,동부동 행정복지센터,38581,경상븍도 경산시 백자로 46,
3084,경북,경산시,서부1동 행정복지센터,38678,경상븍도 경산시 경산로 135 ,
3085,경북,경산시,서부2동 행정복지센터,38660,경상븍도 경산시 경산로44길 7 ,
3086,경북,경산시,남부동 행정복지센터,38645,경상븍도 경산시 경안로 68 ,
3087,경북,경산시,북부동 행정복지센터,38615,경상븍도 경산시 중방로 125 ,
3088,경북,경산시,중방동 행정복지센터,38624,경상븍도 경산시 중앙초등길 62 ,
3089,경북,군위군,군위읍행정복지센터,39014,경상북도 군위군 군위읍 중앙길 134,
3090,경북,군위군,소보면행정복지센터,39002,경상북도 군위군 소보면 송백로 1415,
3091,경북,군위군,효령면행정복지센터,39029,경상북도 군위군 효령면 치산효령로 2400,
3092,경북,군위군,부계면행정복지센터,39062,경상북도 군위군 부계면 창평길 3,
3093,경북,군위군,우보면행정복지센터,39042,경상북도 군위군 우보면 이화길 105,
3094,경북,군위군,의흥면행정복지센터,39049,경상북도 군위군 의흥면 읍내길 39,
3095,경북,군위군,산성면행정복지센터,39058,경상북도 군위군 산성면 산성가음로 668,
3096,경북,군위군,삼국유사면행정복지센터,39055,경상북도 군위군 삼국유사면 삼국유사로 448,
3097,경북,의성군,의성읍행정복지센터,37337,경상북도 의성군 의성읍 후죽3길 5,
3098,경북,의성군,단촌면행정복지센터,37327,경상북도 의성군 단촌면 장터길 23,
3099,경북,의성군,점곡면행정복지센터,37321,경상북도 의성군 점곡면 점곡길 73,
3100,경북,의성군,옥산면행정복지센터,37324,경상북도 의성군 옥산면 신감옥산로 1180,
3101,경북,의성군,사곡면행정복지센터,37347,경상북도 의성군 사곡면 의성사곡로 973,
3102,경북,의성군,춘산면행정복지센터,37348,경상북도 의성군 춘산면 금성현서로 1481,
3103,경북,의성군,가음면행정복지센터,37358,경상북도 의성군 가음면 금성현서로 455,
3104,경북,의성군,금성면행정복지센터,37354,경상북도 의성군 금성면 탑리길 115,
3105,경북,의성군,봉양면행정복지센터,37362,경상북도 의성군 봉양면 도리원3길 31,
3106,경북,의성군,비안면행정복지센터,37364,경상북도 의성군 비안면 강변길 59,
3107,경북,의성군,구천면행정복지센터,37367,경상북도 의성군 구천면 소보안계로 1601,
3108,경북,의성군,단밀면행정복지센터,37374,경상북도 의성군 단밀면 중동단밀로 949,
3109,경북,의성군,단북면행정복지센터,37371,경상북도 의성군 단북면 단북다인로 168,
3110,경북,의성군,안계면행정복지센터,37312,경상북도 의성군 안계면 안계길 114,
3111,경북,의성군,다인면행정복지센터,37303,경상북도 의성군 다인면 서릉길 37,
3112,경북,의성군,신평면행정복지센터,37314,경상북도 의성군 신평면 봉호로 2454,
3113,경북,의성군,안평면행정복지센터,37318,경상북도 의성군 안평면 안평의성로 36,
3114,경북,의성군,안사면행정복지센터,37306,경상북도 의성군 안사면 안신로 645,
3115,경북,청송군,청송읍행정복지센터,37429,경상북도 청송군 청송읍 중앙로 253,
3116,경북,청송군,주왕산면행정복지센터,37438,경상북도 청송군 주왕산면 이전앞길 1,
3117,경북,청송군,부남면행정복지센터,37443,경상북도 청송군 부남면 대전로 119,
3118,경북,청송군,현동면행정복지센터,37456,경상북도 청송군 현동면 청송로 2647,
3119,경북,청송군,현서면행정복지센터,37462,경상북도 청송군 현서면 구산동로 27,
3120,경북,청송군,안덕면행정복지센터,37451,경상북도 청송군 안덕면 안덕로 82,
3121,경북,청송군,파천면행정복지센터,37416,경상북도 청송군 파천면 청송로 5544,
3122,경북,청송군,진보면행정복지센터,37405,경상북도 청송군 진보면 진안동2길 4-10,
